Line list produced by pgo v8.0.305 32 bit (Delphi 18.5/18)	8000305
Molecule	Upper Manifold	J'	Sym'	#'	Lower Manifold	J"	Sym"	#"	Position	Intensity	Eupper	Elower	Spol	A	Width	Branch	Label
Molc	Ground	18	A	25	Ground	17	A	19	263510.379344425	4.24881061663522E-10	1096631.57664218	833121.197297751	0.000222339604419125	3.83945558255613E-9	0	tR9,8(17)	Molc v=0 18 12  6 - v=0 17  9  8
Molc	Ground	18	A	18	Ground	17	A	20	9760.61718284781	3.31929694075907E-8	901668.054037556	891907.436854708	0.325153313448253	2.85351174190547E-10	0	pR10,8(17)	Molc v=0 18  9 10 - v=0 17 10  8
Molc	Ground	18	A	22	Ground	17	A	20	133515.251995704	3.4431319813144E-6	1025422.68885041	891907.436854708	3.85972678769124	8.66979530553053E-6	0	rR10,8(17)	Molc v=0 18 11  8 - v=0 17 10  8
Molc	Ground	18	A	26	Ground	17	A	20	282144.774862501	1.6171945579437E-10	1174052.21171721	891907.436854708	0.000132887514134582	2.81682491429201E-9	0	tR10,8(17)	Molc v=0 18 13  6 - v=0 17 10  8
Molc	Ground	18	A	19	Ground	17	A	21	9760.61731002352	3.31929698316367E-8	901668.054165192	891907.436855169	0.325153313529991	2.85351185416207E-10	0	pR10,7(17)	Molc v=0 18  9  9 - v=0 17 10  7
Molc	Ground	18	A	23	Ground	17	A	21	133515.251995259	3.44313198129776E-6	1025422.68885043	891907.436855169	3.85972678769399	8.66979530544998E-6	0	rR10,7(17)	Molc v=0 18 11  7 - v=0 17 10  7
Molc	Ground	18	A	27	Ground	17	A	21	282144.774862041	1.61719455793812E-10	1174052.21171721	891907.436855169	0.00013288751413467	2.8168249142801E-9	0	tR10,7(17)	Molc v=0 18 13  5 - v=0 17 10  7
Molc	Ground	18	A	20	Ground	17	A	22	3516.40946637187	5.65397242843138E-9	960431.608242298	956915.198775926	0.252260055059985	1.03515753625692E-11	0	pR11,7(17)	Molc v=0 18 10  9 - v=0 17 11  7
Molc	Ground	18	A	24	Ground	17	A	22	139716.37786625	2.23521793658485E-6	1096631.57664218	956915.198775926	4.11034175638662	1.05798504224742E-5	0	rR11,7(17)	Molc v=0 18 12  7 - v=0 17 11  7
Molc	Ground	18	A	21	Ground	17	A	23	3516.40946797654	5.65397243098955E-9	960431.608243906	956915.198775929	0.252260055060634	1.03515753767672E-11	0	pR11,6(17)	Molc v=0 18 10  8 - v=0 17 11  6
Molc	Ground	18	A	25	Ground	17	A	23	139716.377866247	2.23521793658477E-6	1096631.57664218	956915.198775929	4.11034175638664	1.05798504224736E-5	0	rR11,6(17)	Molc v=0 18 12  6 - v=0 17 11  6
Molc	Ground	18	A	26	Ground	17	A	24	145915.491491801	1.37672991486427E-6	1174052.21171721	1028136.72022541	4.37243300245932	1.28199700653204E-5	0	rR12,6(17)	Molc v=0 18 13  6 - v=0 17 12  6
Molc	Ground	18	A	27	Ground	17	A	25	145915.491491801	1.37672991486426E-6	1174052.21171721	1028136.72022541	4.37243300245932	1.28199700653204E-5	0	rR12,5(17)	Molc v=0 18 13  5 - v=0 17 12  5
Molc	Ground	18	A	28	Ground	17	A	26	152113.493646937	8.04561088980672E-7	1257680.65083712	1105567.15719018	4.64538100485379	1.54306493871733E-5	0	rR13,5(17)	Molc v=0 18 14  5 - v=0 17 13  5
Molc	Ground	18	A	29	Ground	17	A	27	152113.493646937	8.04561088980669E-7	1257680.65083712	1105567.15719018	4.64538100485379	1.54306493871733E-5	0	rR13,4(17)	Molc v=0 18 14  4 - v=0 17 13  4
Molc	Ground	18	A	30	Ground	17	A	28	158310.879964058	4.4615915312176E-7	1347514.23602985	1189203.3560658	4.92875672847871	1.84556485855725E-5	0	rR14,4(17)	Molc v=0 18 15  4 - v=0 17 14  4
Molc	Ground	18	A	31	Ground	17	A	29	158310.879964057	4.46159153121758E-7	1347514.23602985	1189203.3560658	4.92875672847871	1.84556485855723E-5	0	rR14,3(17)	Molc v=0 18 15  3 - v=0 17 14  3
Molc	Ground	18	A	33	Ground	17	A	30	164507.931214893	2.34795998713714E-7	1443551.12168988	1279043.19047498	5.22225438279	2.19420998080911E-5	0	rR15,3(17)	Molc v=0 18 16  3 - v=0 17 15  3
Molc	Ground	18	A	32	Ground	17	A	31	164507.931214893	2.34795998713713E-7	1443551.12168988	1279043.19047498	5.22225438279	2.1942099808091E-5	0	rR15,2(17)	Molc v=0 18 16  2 - v=0 17 15  2
Molc	Ground	18	A	34	Ground	17	A	32	170704.809705205	1.17277855548096E-7	1545789.99333567	1375085.18363047	5.52565057302186	2.59406187971902E-5	0	rR16,2(17)	Molc v=0 18 17  2 - v=0 17 16  2
Molc	Ground	18	A	35	Ground	17	A	33	170704.809705204	1.17277855548096E-7	1545789.99333567	1375085.18363047	5.52565057302186	2.59406187971901E-5	0	rR16,1(17)	Molc v=0 18 17  1 - v=0 17 16  1
Molc	Ground	18	A	36	Ground	17	A	34	176901.610356273	5.56059798464476E-8	1654229.89394154	1477328.28358526	5.83877856917998	3.05054197280568E-5	0	rR17,0(17)	Molc v=0 18 18  0 - v=0 17 17  0
Molc	Ground	18	A	37	Ground	17	A	35	176901.610356274	5.56059798464475E-8	1654229.89394154	1477328.28358526	5.83877856917998	3.05054197280573E-5	0	rR17,1(17)	Molc v=0 18 18  1 - v=0 17 17  1
Molc	Ground	17	A	11	Ground	18	A	1	31270.8247214503	3.60341156116664E-10	660763.552100266	629492.727378816	0.000146843745118794	4.47988409842203E-12	0	vP0,18(18)	Molc v=0 17  5 12 - v=0 18  0 18
Molc	Ground	17	A	8	Ground	18	A	2	3713.85758075409	6.87898770365927E-10	633227.446568096	629513.588987342	0.0021198466053931	1.0833617358724E-13	0	tP1,18(18)	Molc v=0 17  4 14 - v=0 18  1 18
Molc	Ground	17	A	13	Ground	18	A	3	39332.8169928243	4.21787129352741E-10	694290.72933945	654957.912346625	0.000172752822562589	1.04877813950336E-11	0	vP1,17(18)	Molc v=0 17  6 11 - v=0 18  1 17
Molc	Ground	17	A	10	Ground	18	A	4	5145.69046351488	1.56758255217467E-9	660663.698901695	655518.00843818	0.00431716399359697	5.86844231741686E-13	0	tP2,17(18)	Molc v=0 17  5 13 - v=0 18  2 17
Molc	Ground	17	A	12	Ground	18	A	6	15611.9526115274	2.40056838834843E-9	694286.117484315	678674.164872787	0.00273297770726994	1.03753100183474E-11	0	tP3,16(18)	Molc v=0 17  6 12 - v=0 18  3 16
Molc	Ground	17	A	13	Ground	18	A	7	7034.33269644505	1.56946360162271E-9	694290.72933945	687256.396643005	0.00410626485149521	1.42596541561067E-12	0	tP3,15(18)	Molc v=0 17  6 11 - v=0 18  3 15
Molc	Ground	17	A	14	Ground	18	A	8	32253.098551198	1.55858014978202E-9	734276.256784806	702023.158233608	0.00110415329344815	3.69604306804242E-11	0	tP4,15(18)	Molc v=0 17  7 11 - v=0 18  4 15
Molc	Ground	17	A	15	Ground	18	A	9	30396.720970751	1.50229661837759E-9	734276.395455904	703879.674485153	0.00113804639476296	3.18884564670942E-11	0	tP4,14(18)	Molc v=0 17  7 10 - v=0 18  4 14
Molc	Ground	17	A	16	Ground	18	A	10	51107.0220556342	7.28952119554543E-10	780569.591149722	729462.569094088	0.000435853703304256	5.80464665596201E-11	0	tP5,14(18)	Molc v=0 17  8 10 - v=0 18  5 14
Molc	Ground	17	A	17	Ground	18	A	11	50933.8934613221	7.2689270052482E-10	780569.594027997	729635.700566675	0.000436422225518409	5.75335015561642E-11	0	tP5,13(18)	Molc v=0 17  8  9 - v=0 18  5 13
Molc	Ground	17	A	18	Ground	18	A	12	70135.6788847245	2.98214418317364E-10	833121.197255094	762985.518370369	0.000182202703803687	6.27140940621151E-11	0	tP6,13(18)	Molc v=0 17  9  9 - v=0 18  6 13
Molc	Ground	17	A	19	Ground	18	A	13	70126.5492373792	2.98176735703353E-10	833121.197297751	762994.648060371	0.000182210669884219	6.26923473892767E-11	0	tP6,12(18)	Molc v=0 17  9  8 - v=0 18  6 12
Molc	Ground	17	A	20	Ground	18	A	14	89004.9437796343	1.11364605141908E-10	891907.436854708	802902.493075074	7.89374768950678E-5	5.55288848099284E-11	0	tP7,12(18)	Molc v=0 17 10  8 - v=0 18  7 12
Molc	Ground	17	A	21	Ground	18	A	15	89004.6305098333	1.11364176105364E-10	891907.436855169	802902.806345335	7.89375611572008E-5	5.5528357752538E-11	0	tP7,11(18)	Molc v=0 17 10  7 - v=0 18  7 11
Molc	Ground	17	A	24	Ground	18	A	22	2714.03137499583	1.89499642046186E-9	1028136.72022541	1025422.68885041	0.188878177383015	3.76720882894602E-12	0	rP11,8(18)	Molc v=0 17 12  6 - v=0 18 11  8
Molc	Ground	17	A	25	Ground	18	A	23	2714.03137498116	1.89499642045155E-9	1028136.72022541	1025422.68885043	0.188878177383018	3.76720882888501E-12	0	rP11,7(18)	Molc v=0 17 12  5 - v=0 18 11  7
Molc	Ground	17	A	26	Ground	18	A	24	8935.58054800425	2.45704372678195E-9	1105567.15719018	1096631.57664218	0.134761770081393	9.592423603793E-11	0	rP12,7(18)	Molc v=0 17 13  5 - v=0 18 12  7
Molc	Ground	17	A	27	Ground	18	A	25	8935.58054800425	2.45704372678193E-9	1105567.15719018	1096631.57664218	0.134761770081392	9.59242360379296E-11	0	rP12,6(18)	Molc v=0 17 13  4 - v=0 18 12  6
Molc	Ground	17	A	28	Ground	18	A	26	15151.1443485874	1.45798297105163E-9	1189203.3560658	1174052.21171721	0.089774001276044	3.11515894133719E-10	0	rP13,6(18)	Molc v=0 17 14  4 - v=0 18 13  6
Molc	Ground	17	A	29	Ground	18	A	27	15151.1443485874	1.45798297105163E-9	1189203.3560658	1174052.21171721	0.0897740012760445	3.11515894133721E-10	0	rP13,5(18)	Molc v=0 17 14  3 - v=0 18 13  5
Molc	Ground	17	A	30	Ground	18	A	28	21362.5396378681	6.16399796083812E-10	1279043.19047498	1257680.65083712	0.0538379408534484	5.23649153595965E-10	0	rP14,5(18)	Molc v=0 17 15  3 - v=0 18 14  5
Molc	Ground	17	A	31	Ground	18	A	29	21362.5396378678	6.16399796083806E-10	1279043.19047498	1257680.65083712	0.0538379408534486	5.2364915359595E-10	0	rP14,4(18)	Molc v=0 17 15  2 - v=0 18 14  4
Molc	Ground	17	A	32	Ground	18	A	30	27570.9476006159	1.89234046802798E-10	1375085.18363047	1347514.23602985	0.0269105748683168	5.62692820735067E-10	0	rP15,4(18)	Molc v=0 17 16  2 - v=0 18 15  4
Molc	Ground	17	A	33	Ground	18	A	31	27570.9476006161	1.89234046802798E-10	1375085.18363047	1347514.23602985	0.0269105748683167	5.62692820735079E-10	0	rP15,3(18)	Molc v=0 17 16  1 - v=0 18 15  3
Molc	Ground	18	A	2	Ground	18	A	1	20.8616085266694	2.00725761209355E-8	629513.588987342	629492.727378816	10.8489970035162	9.29592485195446E-17	0	rQ0,18(18)	Molc v=0 18  1 18 - v=0 18  0 18
Molc	Ground	18	A	6	Ground	18	A	1	49181.4374939719	2.58276116912105E-7	678674.164872787	629492.727378816	0.0716156132632361	8.040276991932E-9	0	tQ0,18(18)	Molc v=0 18  3 16 - v=0 18  0 18
Molc	Ground	18	A	10	Ground	18	A	1	99969.8417152722	3.10589620403606E-9	729462.569094088	629492.727378816	0.000508796921128285	4.79745741683771E-10	0	vQ0,18(18)	Molc v=0 18  5 14 - v=0 18  0 18
Molc	Ground	18	A	5	Ground	18	A	2	44446.0386741377	2.71020514490637E-7	673959.62766148	629513.588987342	0.0817059028813397	6.77036766100466E-9	0	rQ1,18(18)	Molc v=0 18  2 16 - v=0 18  1 18
Molc	Ground	18	A	9	Ground	18	A	2	74366.0854978111	2.27945735620849E-8	703879.674485153	629513.588987342	0.00458574438215897	1.77989444615879E-9	0	tQ1,18(18)	Molc v=0 18  4 14 - v=0 18  1 18
Molc	Ground	18	A	13	Ground	18	A	2	133481.059073029	1.93081603738524E-10	762994.648060371	629513.588987342	2.65399510900147E-5	5.95687778684135E-11	0	vQ1,18(18)	Molc v=0 18  6 12 - v=0 18  1 18
Molc	Ground	18	A	4	Ground	18	A	3	560.096091554849	3.14870376733585E-7	655518.00843818	654957.912346625	7.7875515122471	1.29136258461388E-12	0	rQ1,17(18)	Molc v=0 18  2 17 - v=0 18  1 17
Molc	Ground	18	A	8	Ground	18	A	3	47065.245886983	4.60000326878307E-7	702023.158233608	654957.912346625	0.162107558877695	1.59501180714788E-8	0	tQ1,17(18)	Molc v=0 18  4 15 - v=0 18  1 17
Molc	Ground	18	A	12	Ground	18	A	3	108027.606023744	3.48932587400685E-9	762985.518370369	654957.912346625	0.000666763336603544	7.9329662636901E-10	0	vQ1,17(18)	Molc v=0 18  6 13 - v=0 18  1 17
Molc	Ground	18	A	7	Ground	18	A	4	31738.3882048244	9.0978579083475E-7	687256.396643005	655518.00843818	0.450629974637926	1.35967252082352E-8	0	rQ2,17(18)	Molc v=0 18  3 15 - v=0 18  2 17
Molc	Ground	18	A	11	Ground	18	A	4	74117.6921284944	5.71502722066428E-8	729635.700566675	655518.00843818	0.0141904147514673	5.45281034877946E-9	0	tQ2,17(18)	Molc v=0 18  5 13 - v=0 18  2 17
Molc	Ground	18	A	15	Ground	18	A	4	147384.797907155	1.62784643261961E-10	802902.806345335	655518.00843818	2.61092757359231E-5	7.888828887087E-11	0	vQ2,17(18)	Molc v=0 18  7 11 - v=0 18  2 17
Molc	Ground	18	A	6	Ground	18	A	5	4714.53721130756	1.28882922265138E-6	678674.164872787	673959.62766148	4.48215413686876	4.43265194657787E-10	0	rQ2,16(18)	Molc v=0 18  3 16 - v=0 18  2 16
Molc	Ground	18	A	10	Ground	18	A	5	55502.9414326078	2.21712955805539E-7	729462.569094088	673959.62766148	0.0795948858188964	1.28437783845295E-8	0	tQ2,16(18)	Molc v=0 18  5 14 - v=0 18  2 16
Molc	Ground	18	A	14	Ground	18	A	5	128942.865413594	7.12895256585889E-10	802902.493075074	673959.62766148	0.000142585711869839	2.88487898309786E-10	0	vQ2,16(18)	Molc v=0 18  7 12 - v=0 18  2 16
Molc	Ground	18	A	9	Ground	18	A	6	25205.5096123659	2.17928937513873E-6	703879.674485153	678674.164872787	1.59517594469546	2.41076390279136E-8	0	rQ3,16(18)	Molc v=0 18  4 14 - v=0 18  3 16
Molc	Ground	18	A	13	Ground	18	A	6	84320.4831875839	3.85980839511621E-8	762994.648060371	678674.164872787	0.0105155884861777	5.94966457773694E-9	0	tQ3,16(18)	Molc v=0 18  6 12 - v=0 18  3 16
Molc	Ground	18	A	8	Ground	18	A	7	14766.7615906037	2.06838529503399E-6	702023.158233608	687256.396643005	2.65766440064076	8.07635814305809E-9	0	rQ3,15(18)	Molc v=0 18  4 15 - v=0 18  3 15
Molc	Ground	18	A	12	Ground	18	A	7	75729.1217273646	5.02165657448137E-8	762985.518370369	687256.396643005	0.0158218343179857	6.48492911329702E-9	0	tQ3,15(18)	Molc v=0 18  6 13 - v=0 18  3 15
Molc	Ground	18	A	11	Ground	18	A	8	27612.5423330662	2.87514086055518E-6	729635.700566675	702023.158233608	2.33714432834433	4.64370216350746E-8	0	rQ4,15(18)	Molc v=0 18  5 13 - v=0 18  4 15
Molc	Ground	18	A	15	Ground	18	A	8	100879.648111727	1.6693309182251E-8	802902.806345335	702023.158233608	0.00485616181008044	4.7050415793859E-9	0	tQ4,15(18)	Molc v=0 18  7 11 - v=0 18  4 15
Molc	Ground	18	A	10	Ground	18	A	9	25582.8946089344	2.73986601965111E-6	729462.569094088	703879.674485153	2.42081292274549	3.82533888097076E-8	0	rQ4,14(18)	Molc v=0 18  5 14 - v=0 18  4 14
Molc	Ground	18	A	14	Ground	18	A	9	99022.8185899206	1.67481816771492E-8	802902.493075074	703879.674485153	0.00500536701536106	4.58671145171091E-9	0	tQ4,14(18)	Molc v=0 18  7 12 - v=0 18  4 14
Molc	Ground	18	A	13	Ground	18	A	10	33532.0789662836	2.90026122506152E-6	762994.648060371	729462.569094088	2.47338503280462	8.80101598103222E-8	0	rQ5,14(18)	Molc v=0 18  6 12 - v=0 18  5 14
Molc	Ground	18	A	17	Ground	18	A	10	119685.901965479	6.74997662421016E-9	849148.471059567	729462.569094088	0.00219814659509398	3.5566840216839E-9	0	tQ5,14(18)	Molc v=0 18  8 10 - v=0 18  5 14
Molc	Ground	18	A	12	Ground	18	A	11	33349.8178036946	2.88673502188145E-6	762985.518370369	729635.700566675	2.4770085138887	8.67096706621603E-8	0	rQ5,13(18)	Molc v=0 18  6 13 - v=0 18  5 13
Molc	Ground	18	A	16	Ground	18	A	11	119512.763038163	6.74360220927984E-9	849148.463604837	729635.700566675	0.00220101483458263	3.54589173448565E-9	0	tQ5,13(18)	Molc v=0 18  8 11 - v=0 18  5 13
Molc	Ground	18	A	15	Ground	18	A	12	39917.2879749659	2.56299260776722E-6	802902.806345335	762985.518370369	2.45981259177035	1.47653838733999E-7	0	rQ6,13(18)	Molc v=0 18  7 11 - v=0 18  6 13
Molc	Ground	18	A	19	Ground	18	A	12	138682.535794823	2.71228668774369E-9	901668.054165192	762985.518370369	0.00106163576189375	2.67239408814345E-9	0	tQ6,13(18)	Molc v=0 18  9  9 - v=0 18  6 13
Molc	Ground	18	A	14	Ground	18	A	13	39907.8450147026	2.56241322656541E-6	802902.493075074	762994.648060371	2.45993011274899	1.47556124502678E-7	0	rQ6,12(18)	Molc v=0 18  7 12 - v=0 18  6 12
Molc	Ground	18	A	18	Ground	18	A	13	138673.405977185	2.71210975171597E-9	901668.054037556	762994.648060371	0.00106168218394956	2.67198316422988E-9	0	tQ6,12(18)	Molc v=0 18  9 10 - v=0 18  6 12
Molc	Ground	18	A	17	Ground	18	A	14	46245.9779844931	2.04683816836071E-6	849148.471059567	802902.493075074	2.38974412232518	2.23065777747777E-7	0	rQ7,12(18)	Molc v=0 18  8 10 - v=0 18  7 12
Molc	Ground	18	A	21	Ground	18	A	14	157529.115168832	1.06562181926328E-9	960431.608243906	802902.493075074	0.000537014736713518	1.98120011744014E-9	0	tQ7,12(18)	Molc v=0 18 10  8 - v=0 18  7 12
Molc	Ground	18	A	16	Ground	18	A	15	46245.6572595021	2.04682365048373E-6	849148.463604837	802902.806345335	2.38974685699487	2.23061392021128E-7	0	rQ7,11(18)	Molc v=0 18  8 11 - v=0 18  7 11
Molc	Ground	18	A	20	Ground	18	A	15	157528.801896962	1.06561922934694E-9	960431.608242298	802902.806345335	0.000537015309984317	1.98119041260907E-9	0	tQ7,11(18)	Molc v=0 18 10  9 - v=0 18  7 11
Molc	Ground	18	A	19	Ground	18	A	16	52519.5905603548	1.49875437519517E-6	901668.054165192	849148.463604837	2.2833989213532	3.12180252209454E-7	0	rQ8,11(18)	Molc v=0 18  9  9 - v=0 18  8 11
Molc	Ground	18	A	23	Ground	18	A	16	176274.22524559	4.02202800870494E-10	1025422.68885043	849148.463604837	0.000278080833934854	1.43746454399922E-9	0	tQ8,11(18)	Molc v=0 18 11  7 - v=0 18  8 11
Molc	Ground	18	A	18	Ground	18	A	17	52519.582977989	1.49875414210589E-6	901668.054037556	849148.471059567	2.28339896763966	3.12180123327238E-7	0	rQ8,10(18)	Molc v=0 18  9 10 - v=0 18  8 10
Molc	Ground	18	A	22	Ground	18	A	17	176274.217790846	4.0220277684995E-10	1025422.68885041	849148.471059567	0.000278080839264784	1.43746438917711E-9	0	tQ8,10(18)	Molc v=0 18 11  8 - v=0 18  8 10
Molc	Ground	18	A	21	Ground	18	A	18	58763.5542063497	1.0130728520915E-6	960431.608243906	901668.054037556	2.14877834590679	4.11505292844276E-7	0	rQ9,10(18)	Molc v=0 18 10  8 - v=0 18  9 10
Molc	Ground	18	A	25	Ground	18	A	18	194963.52260462	1.43532283307234E-10	1096631.57664218	901668.054037556	0.00014456524159648	1.01107556807043E-9	0	tQ9,10(18)	Molc v=0 18 12  6 - v=0 18  9 10
Molc	Ground	18	A	20	Ground	18	A	19	58763.5540771055	1.0130728495849E-6	960431.608242298	901668.054165192	2.14877834648591	4.11505290239996E-7	0	rQ9,9(18)	Molc v=0 18 10  9 - v=0 18  9  9
Molc	Ground	18	A	24	Ground	18	A	19	194963.522476983	1.43532283158617E-10	1096631.57664218	901668.054165192	0.000144565241633676	1.01107556634482E-9	0	tQ9,9(18)	Molc v=0 18 12  7 - v=0 18  9  9
Molc	Ground	18	A	23	Ground	18	A	20	64991.0806081302	6.3382680476908E-7	1025422.68885043	960431.608242298	1.98992697188013	5.15534879002981E-7	0	rQ10,9(18)	Molc v=0 18 11  7 - v=0 18 10  9
Molc	Ground	18	A	22	Ground	18	A	21	64991.0806065069	6.3382680475058E-7	1025422.68885041	960431.608243906	1.98992697188554	5.15534878965752E-7	0	rQ10,8(18)	Molc v=0 18 11  8 - v=0 18 10  8
Molc	Ground	18	A	25	Ground	18	A	22	71208.8877917631	3.67020194606167E-7	1096631.57664218	1025422.68885041	1.80911718267374	6.16494131429674E-7	0	rQ11,8(18)	Molc v=0 18 12  6 - v=0 18 11  8
Molc	Ground	18	A	24	Ground	18	A	23	71208.8877917475	3.6702019460607E-7	1096631.57664218	1025422.68885043	1.80911718267378	6.16494131429281E-7	0	rQ11,7(18)	Molc v=0 18 12  7 - v=0 18 11  7
Molc	Ground	18	A	27	Ground	18	A	24	77420.6350750346	1.9618361767589E-7	1174052.21171721	1096631.57664218	1.60771673690905	7.04108134766425E-7	0	rQ12,7(18)	Molc v=0 18 13  5 - v=0 18 12  7
Molc	Ground	18	A	26	Ground	18	A	25	77420.6350750336	1.96183617675888E-7	1174052.21171721	1096631.57664218	1.60771673690905	7.04108134766401E-7	0	rQ12,6(18)	Molc v=0 18 13  6 - v=0 18 12  6
Molc	Ground	18	A	29	Ground	18	A	26	83628.4391199076	9.62325702778115E-8	1257680.65083712	1174052.21171721	1.38659258284277	7.65368327363649E-7	0	rQ13,6(18)	Molc v=0 18 14  4 - v=0 18 13  6
Molc	Ground	18	A	28	Ground	18	A	27	83628.4391199066	9.62325702778106E-8	1257680.65083712	1174052.21171721	1.38659258284277	7.65368327363625E-7	0	rQ13,5(18)	Molc v=0 18 14  5 - v=0 18 13  5
Molc	Ground	18	A	31	Ground	18	A	28	89833.5851927381	4.28264559937513E-8	1347514.23602985	1257680.65083712	1.14631722930987	7.84297187565931E-7	0	rQ14,5(18)	Molc v=0 18 15  3 - v=0 18 14  5
Molc	Ground	18	A	30	Ground	18	A	29	89833.5851927376	4.2826455993751E-8	1347514.23602985	1257680.65083712	1.14631722930987	7.84297187565919E-7	0	rQ14,4(18)	Molc v=0 18 15  4 - v=0 18 14  4
Molc	Ground	18	A	32	Ground	18	A	30	96036.8856600234	1.69025307863962E-8	1443551.12168988	1347514.23602985	0.887281669474986	7.41712083140342E-7	0	rQ15,4(18)	Molc v=0 18 16  2 - v=0 18 15  4
Molc	Ground	18	A	33	Ground	18	A	31	96036.8856600234	1.69025307863962E-8	1443551.12168988	1347514.23602985	0.887281669474985	7.41712083140341E-7	0	rQ15,3(18)	Molc v=0 18 16  3 - v=0 18 15  3
Molc	Ground	18	A	34	Ground	18	A	32	102238.871645797	5.61371746578979E-9	1545789.99333567	1443551.12168988	0.609760572772566	6.14988681878043E-7	0	rQ16,2(18)	Molc v=0 18 17  2 - v=0 18 16  2
Molc	Ground	18	A	35	Ground	18	A	33	102238.871645797	5.61371746578979E-9	1545789.99333567	1443551.12168988	0.609760572772566	6.14988681878043E-7	0	rQ16,3(18)	Molc v=0 18 17  1 - v=0 18 16  3
Molc	Ground	18	A	36	Ground	18	A	34	108439.90060586	1.32462534459372E-9	1654229.89394154	1545789.99333567	0.313951600746844	3.77824115878361E-7	0	rQ17,2(18)	Molc v=0 18 18  0 - v=0 18 17  2
Molc	Ground	18	A	37	Ground	18	A	35	108439.900605862	1.32462534459373E-9	1654229.89394154	1545789.99333567	0.313951600746844	3.77824115878376E-7	0	rQ17,1(18)	Molc v=0 18 18  1 - v=0 18 17  1
Molc	Ground	19	A	3	Ground	18	A	1	96385.8256621464	6.0175591650701E-6	725878.553040962	629492.727378816	1.00975299452299	8.09564439381816E-7	0	rR0,18(18)	Molc v=0 19  1 18 - v=0 18  0 18
Molc	Ground	19	A	7	Ground	18	A	1	131738.634578628	7.37006783449295E-8	761231.361957444	629492.727378816	0.0102038379746656	2.08881407352492E-8	0	tR0,18(18)	Molc v=0 19  3 16 - v=0 18  0 18
Molc	Ground	19	A	11	Ground	18	A	1	172914.675248417	3.29918749463824E-9	802407.402627233	629492.727378816	0.000397126439220691	1.83832003065585E-9	0	vR0,18(18)	Molc v=0 19  5 14 - v=0 18  0 18
Molc	Ground	19	A	4	Ground	18	A	2	96761.8036543785	6.02453392387159E-6	726275.392641721	629513.588987342	1.0084856156053	8.1804714043973E-7	0	rR1,18(18)	Molc v=0 19  2 18 - v=0 18  1 18
Molc	Ground	19	A	8	Ground	18	A	2	145119.696766646	3.76132051827737E-8	774633.285753989	629513.588987342	0.00494002972637593	1.35177810100651E-8	0	tR1,18(18)	Molc v=0 19  4 16 - v=0 18  1 18
Molc	Ground	19	A	12	Ground	18	A	2	206020.362599335	2.20121192781331E-10	835533.951586678	629513.588987342	2.45858991407139E-5	1.92492270344767E-10	0	vR1,18(18)	Molc v=0 19  6 14 - v=0 18  1 18
Molc	Ground	19	A	1	Ground	18	A	3	43741.4165380255	1.02627485467709E-6	698699.328884651	654957.912346625	0.38431895326728	2.87983158275563E-8	0	pR1,17(18)	Molc v=0 19  0 19 - v=0 18  1 17
Molc	Ground	19	A	5	Ground	18	A	3	91927.9347212031	9.43368867942891E-6	746885.847067829	654957.912346625	2.00319427841045	1.39335679013438E-6	0	rR1,17(18)	Molc v=0 19  2 17 - v=0 18  1 17
Molc	Ground	19	A	9	Ground	18	A	3	122348.226959063	4.3742665075618E-7	777306.139305688	654957.912346625	0.0774782190947613	1.27048466436419E-7	0	tR1,17(18)	Molc v=0 19  4 15 - v=0 18  1 17
Molc	Ground	19	A	13	Ground	18	A	3	180593.384157379	4.25000588053877E-9	835551.296504005	654957.912346625	0.000614889375799199	3.24264388400595E-9	0	vR1,17(18)	Molc v=0 19  6 13 - v=0 18  1 17
Molc	Ground	19	A	2	Ground	18	A	4	43194.9543842883	1.00706815921491E-6	698712.962822469	655518.00843818	0.382823164308793	2.7624474509956E-8	0	pR2,17(18)	Molc v=0 19  1 19 - v=0 18  2 17
Molc	Ground	19	A	6	Ground	18	A	4	95169.2679073437	9.23150246443293E-6	750687.276345524	655518.00843818	1.92373214347347	1.48467550948034E-6	0	rR2,17(18)	Molc v=0 19  3 17 - v=0 18  2 17
Molc	Ground	19	A	10	Ground	18	A	4	146599.74432078	7.50462565002865E-8	802117.75275896	655518.00843818	0.0120705645344872	3.40505380219525E-8	0	tR2,17(18)	Molc v=0 19  5 15 - v=0 18  2 17
Molc	Ground	19	A	14	Ground	18	A	4	219847.407913963	2.03681962497784E-10	875365.416352143	655518.00843818	2.73279755980432E-5	2.59996958304936E-10	0	vR2,17(18)	Molc v=0 19  7 13 - v=0 18  2 17
Molc	Ground	19	A	3	Ground	18	A	5	51918.9253794821	2.2211816991804E-6	725878.553040962	673959.62766148	0.841177721200466	1.05405094950473E-7	0	pR2,16(18)	Molc v=0 19  1 18 - v=0 18  2 16
Molc	Ground	19	A	7	Ground	18	A	5	87271.7342959638	1.23748135808853E-5	761231.361957444	673959.62766148	3.16980740560745	1.88647238755378E-6	0	rR2,16(18)	Molc v=0 19  3 16 - v=0 18  2 16
Molc	Ground	19	A	11	Ground	18	A	5	128447.774965753	3.15048331765433E-7	802407.402627233	673959.62766148	0.0631514413359828	1.19828405796496E-7	0	tR2,16(18)	Molc v=0 19  5 14 - v=0 18  2 16
