%restart: now include fake lines (many but weak, kind of like satellites), and lowered height ratios to 12 or so.

4 rng CORRECT: cinn [4717.4 504.8 476.3] in 288.2 seconds [10000  20000] range 18399 flat,  160 upvotes on trial [5:JKABC=301]
4 rng CORRECT: cinn [4717.4 504.8 476.3] in 292.1 seconds [10000  20000] range 18399 flat,  160 upvotes on trial [5:JKABC=301]
227 rng CORRECT: cinn [2318.8 433.3 406.7] k=-0.972, in 590.2 seconds [10000  20000] range 26794 flat,  189 upvotes on trial [5:JKABC=301]
228 rng CORRECT: cinn [2857.3 444.5 410.3] k=-0.972, in 381.8 seconds [10000  20000] range 21572 flat,  207 upvotes on trial [5:JKABC=301]
229 rng CORRECT: cinn [2229.9 488.2 418.0] k=-0.922, in 386.0 seconds [10000  20000] range 20552 flat,  200 upvotes on trial [5:JKABC=301]
231 rng CORRECT: cinn [2867.3 518.9 487.8] k=-0.974, in 369.9 seconds [10000  20000] range 21028 flat,  219 upvotes on trial [5:JKABC=301]
232 rng CORRECT: cinn [2461.8 405.3 354.4] k=-0.952, in 529.2 seconds [10000  20000] range 24837 flat,  206 upvotes on trial [5:JKABC=301]
233 rng CORRECT: cinn [3472.7 413.5 382.5] k=-0.980, in 400.8 seconds [10000  20000] range 20935 flat,  186 upvotes on trial [5:JKABC=301]
234 rng CORRECT: cinn [2177.4 492.0 424.9] k=-0.923, in 414.2 seconds [10000  20000] range 22624 flat,  285 upvotes on trial [13:JKABC=311]
235 rng CORRECT: cinn [2926.7 368.6 328.4] k=-0.969, in 485.9 seconds [10000  20000] range 25798 flat,  217 upvotes on trial [5:JKABC=301]
236 rng CORRECT: cinn [3171.6 425.3 392.1] k=-0.976, in 359.2 seconds [10000  20000] range 19786 flat,  138 upvotes on trial [5:JKABC=301]
237 rng CORRECT: cinn [3752.1 295.6 294.7] k=-0.999, in 463.4 seconds [10000  20000] range 10438 flat,  85 upvotes on trial [5:JKABC=301]
238 rng CORRECT: cinn [4711.8 557.5 506.9] k=-0.976, in 155.9 seconds [10000  20000] range 10112 flat,  137 upvotes on trial [5:JKABC=301]
239 rng CORRECT: cinn [4586.4 436.0 403.0] k=-0.984, in 265.3 seconds [10000  20000] range 16656 flat,  146 upvotes on trial [5:JKABC=301]
241 rng CORRECT: cinn [1951.0 484.9 468.8] k=-0.978, in 558.3 seconds [10000  20000] range 16197 flat,  229 upvotes on trial [5:JKABC=301]
242 rng CORRECT: cinn [2129.0 424.9 371.5] k=-0.939, in 489.8 seconds [10000  20000] range 24505 flat,  241 upvotes on trial [5:JKABC=301]
243 rng CORRECT: cinn [2956.9 372.1 345.6] k=-0.980, in 417.3 seconds [10000  20000] range 22281 flat,  228 upvotes on trial [5:JKABC=301]
244 rng CORRECT: cinn [2316.9 387.8 374.7] k=-0.987, in 590.9 seconds [10000  20000] range 18289 flat,  196 upvotes on trial [5:JKABC=301]
245 rng CORRECT: cinn [2169.1 559.1 471.0] k=-0.896, in 470.1 seconds [10000  20000] range 23316 flat,  191 upvotes on trial [5:JKABC=301]
246 rng CORRECT: cinn [2796.2 578.5 491.9] k=-0.925, in 515.4 seconds [10000  20000] range 25545 flat,  223 upvotes on trial [5:JKABC=301]
247 rng CORRECT: cinn [3015.8 546.9 465.3] k=-0.936, in 315.8 seconds [10000  20000] range 19161 flat,  219 upvotes on trial [11:JKABC=211]
248 rng FALSE POSITIVE: cinn [3610.8 525.7 515.4] k=-0.993, in 514.1 seconds [10000  20000] range 16336 flat,  139 upvotes on trial [7:JKABC=401], found[3610.7764      515.37667      525.66044]249 rng CORRECT: cinn [3455.9 509.4 496.3] k=-0.991, in 519.1 seconds [10000  20000] range 19240 flat,  153 upvotes on trial [5:JKABC=301]
251 rng CORRECT: cinn [3343.8 554.9 494.9] k=-0.958, in 285.7 seconds [10000  20000] range 16510 flat,  205 upvotes on trial [5:JKABC=301]
252 rng CORRECT: cinn [1971.9 545.2 477.6] k=-0.910, in 418.1 seconds [10000  20000] range 22521 flat,  248 upvotes on trial [5:JKABC=301]
254 rng CORRECT: cinn [4152.5 303.7 287.7] k=-0.992, in 213.8 seconds [10000  20000] range 12563 flat,  144 upvotes on trial [5:JKABC=301]
256 rng CORRECT: cinn [3067.5 374.8 334.8] k=-0.971, in 408.5 seconds [10000  20000] range 22372 flat,  189 upvotes on trial [5:JKABC=301]
257 rng CORRECT: cinn [2098.7 538.2 496.4] k=-0.948, in 420.1 seconds [10000  20000] range 21888 flat,  153 upvotes on trial [5:JKABC=301]
258 rng CORRECT: cinn [4567.5 379.8 355.9] k=-0.989, in 345.3 seconds [10000  20000] range 19939 flat,  158 upvotes on trial [5:JKABC=301]
259 rng FALSE POSITIVE: cinn [4502.7 477.8 475.3] k=-0.999, in 299.0 seconds [10000  20000] range 15593 flat,  121 upvotes on trial [7:JKABC=401], found[4502.6697      475.33965      477.79294]260 rng CORRECT: cinn [2228.7 307.2 287.7] k=-0.980, in 511.8 seconds [10000  20000] range 20499 flat,  134 upvotes on trial [5:JKABC=301]
261 rng CORRECT: cinn [2239.6 329.8 290.2] k=-0.959, in 627.3 seconds [10000  20000] range 26327 flat,  253 upvotes on trial [5:JKABC=301]
262 rng CORRECT: cinn [2400.5 382.3 342.3] k=-0.961, in 643.6 seconds [10000  20000] range 28075 flat,  164 upvotes on trial [5:JKABC=301]
263 rng CORRECT: cinn [2084.4 464.4 423.4] k=-0.951, in 458.0 seconds [10000  20000] range 22530 flat,  194 upvotes on trial [6:JKABC=302]
264 rng CORRECT: cinn [2891.5 535.3 476.8] k=-0.951, in 423.6 seconds [10000  20000] range 22876 flat,  208 upvotes on trial [5:JKABC=301]
265 rng CORRECT: cinn [4039.2 510.7 484.5] k=-0.985, in 338.7 seconds [10000  20000] range 20079 flat,  176 upvotes on trial [5:JKABC=301]
266 rng FALSE POSITIVE: cinn [3193.2 486.4 485.6] k=-0.999, in 332.6 seconds [10000  20000] range 5729 flat,  22 upvotes on trial [15:JKABC=411], found[1278.8654      481.25059      491.28111]267 rng CORRECT: cinn [2462.3 444.9 408.8] k=-0.965, in 442.7 seconds [10000  20000] range 22446 flat,  218 upvotes on trial [5:JKABC=301]
268 rng CORRECT: cinn [2495.6 452.8 411.8] k=-0.961, in 351.7 seconds [10000  20000] range 19265 flat,  199 upvotes on trial [5:JKABC=301]
270 rng CORRECT: cinn [2563.9 338.0 322.5] k=-0.986, in 514.2 seconds [10000  20000] range 19559 flat,  194 upvotes on trial [5:JKABC=301]
271 rng CORRECT: cinn [4276.5 495.6 465.0] k=-0.984, in 258.5 seconds [10000  20000] range 16221 flat,  184 upvotes on trial [5:JKABC=301]
272 rng CORRECT: cinn [2669.9 536.9 498.5] k=-0.965, in 317.5 seconds [10000  20000] range 15461 flat,  203 upvotes on trial [5:JKABC=301]
273 rng CORRECT: cinn [2288.0 392.2 351.0] k=-0.957, in 627.0 seconds [10000  20000] range 21483 flat,  181 upvotes on trial [5:JKABC=301]
275 rng CORRECT: cinn [2286.8 519.0 480.9] k=-0.958, in 434.5 seconds [10000  20000] range 22567 flat,  198 upvotes on trial [5:JKABC=301]
276 rng CORRECT: cinn [1982.8 574.8 478.8] k=-0.872, in 367.7 seconds [10000  20000] range 19864 flat,  240 upvotes on trial [5:JKABC=301]
277 rng CORRECT: cinn [3242.7 415.4 375.9] k=-0.972, in 379.8 seconds [10000  20000] range 20241 flat,  188 upvotes on trial [5:JKABC=301]
278 rng CORRECT: cinn [4758.7 492.2 484.1] k=-0.996, in 649.2 seconds [10000  20000] range 18245 flat,  140 upvotes on trial [5:JKABC=301]
279 rng CORRECT: cinn [3666.4 503.7 463.7] k=-0.975, in 413.4 seconds [10000  20000] range 21856 flat,  186 upvotes on trial [5:JKABC=301]
280 rng CORRECT: cinn [2992.2 384.6 362.4] k=-0.983, in 415.4 seconds [10000  20000] range 22142 flat,  201 upvotes on trial [5:JKABC=301]
282 rng CORRECT: cinn [2828.3 553.4 515.3] k=-0.967, in 468.6 seconds [10000  20000] range 21323 flat,  224 upvotes on trial [5:JKABC=301]
283 rng CORRECT: cinn [2448.4 507.5 496.7] k=-0.989, in 477.9 seconds [10000  20000] range 11777 flat,  148 upvotes on trial [5:JKABC=301]
286 rng CORRECT: cinn [4314.4 505.9 455.4] k=-0.974, in 258.0 seconds [10000  20000] range 16133 flat,  178 upvotes on trial [5:JKABC=301]
288 rng CORRECT: cinn [3562.0 480.1 459.6] k=-0.987, in 443.6 seconds [10000  20000] range 21701 flat,  189 upvotes on trial [5:JKABC=301]
289 rng CORRECT: cinn [3580.9 401.8 398.3] k=-0.998, in 445.2 seconds [10000  20000] range 13766 flat,  118 upvotes on trial [5:JKABC=301]
290 rng CORRECT: cinn [2184.9 317.8 284.3] k=-0.965, in 672.2 seconds [10000  20000] range 26430 flat,  212 upvotes on trial [13:JKABC=311]
291 rng CORRECT: cinn [2233.6 465.9 409.3] k=-0.938, in 344.9 seconds [10000  20000] range 20080 flat,  259 upvotes on trial [5:JKABC=301]
292 rng CORRECT: cinn [2378.0 556.5 493.2] k=-0.933, in 387.2 seconds [10000  20000] range 22269 flat,  207 upvotes on trial [5:JKABC=301]
293 rng FALSE POSITIVE: cinn [1963.5 289.3 286.2] k=-0.996, in 352.3 seconds [10000  20000] range 16502 flat,  128 upvotes on trial [7:JKABC=401], found[1963.4527      286.19161      289.28306]294 rng CORRECT: cinn [2449.5 506.7 437.5] k=-0.931, in 458.8 seconds [10000  20000] range 23807 flat,  271 upvotes on trial [5:JKABC=301]
295 rng CORRECT: cinn [2494.5 525.2 468.9] k=-0.944, in 524.4 seconds [10000  20000] range 24354 flat,  198 upvotes on trial [5:JKABC=301]
296 rng CORRECT: cinn [3560.3 434.5 423.6] k=-0.993, in 497.5 seconds [10000  20000] range 19745 flat,  147 upvotes on trial [5:JKABC=301]
297 rng CORRECT: cinn [2550.9 344.3 307.8] k=-0.967, in 417.6 seconds [10000  20000] range 18077 flat,  164 upvotes on trial [5:JKABC=301]
298 rng CORRECT: cinn [3954.5 430.1 426.8] k=-0.998, in 374.9 seconds [10000  20000] range 14472 flat,  146 upvotes on trial [5:JKABC=301]
299 rng CORRECT: cinn [2821.2 378.1 370.3] k=-0.994, in 498.8 seconds [10000  20000] range 18018 flat,  166 upvotes on trial [5:JKABC=301]
300 rng CORRECT: cinn [3725.8 450.2 409.7] k=-0.976, in 411.4 seconds [10000  20000] range 22024 flat,  181 upvotes on trial [5:JKABC=301]
301 rng CORRECT: cinn [2931.4 437.9 416.7] k=-0.983, in 369.4 seconds [10000  20000] range 20950 flat,  195 upvotes on trial [5:JKABC=301]
302 rng CORRECT: cinn [4106.2 394.6 375.8] k=-0.990, in 264.7 seconds [10000  20000] range 16045 flat,  183 upvotes on trial [5:JKABC=301]
303 rng CORRECT: cinn [2233.4 423.9 414.9] k=-0.990, in 470.5 seconds [10000  20000] range 11695 flat,  156 upvotes on trial [5:JKABC=301]
304 rng CORRECT: cinn [3163.4 519.9 498.9] k=-0.984, in 288.3 seconds [10000  20000] range 16389 flat,  187 upvotes on trial [5:JKABC=301]
305 rng CORRECT: cinn [3175.8 398.7 394.9] k=-0.997, in 434.0 seconds [10000  20000] range 16626 flat,  113 upvotes on trial [5:JKABC=301]
307 rng CORRECT: cinn [4659.4 417.3 405.5] k=-0.994, in 302.9 seconds [10000  20000] range 17773 flat,  150 upvotes on trial [5:JKABC=301]
309 rng CORRECT: cinn [2734.3 294.3 284.0] k=-0.992, in 534.4 seconds [10000  20000] range 23933 flat,  121 upvotes on trial [5:JKABC=301]
310 rng FALSE POSITIVE: cinn [2123.9 461.0 454.5] k=-0.992, in 442.6 seconds [10000  20000] range 9576 flat,  145 upvotes on trial [5:JKABC=301], found[2123.9289      454.49109      461.00401]311 rng CORRECT: cinn [2532.7 420.2 407.1] k=-0.988, in 452.8 seconds [10000  20000] range 10900 flat,  203 upvotes on trial [5:JKABC=301]
312 rng CORRECT: cinn [2579.4 377.1 335.8] k=-0.963, in 530.9 seconds [10000  20000] range 25567 flat,  156 upvotes on trial [5:JKABC=301]
313 rng CORRECT: cinn [3188.0 495.1 481.1] k=-0.990, in 357.8 seconds [10000  20000] range 16680 flat,  171 upvotes on trial [5:JKABC=301]
314 rng CORRECT: cinn [3654.0 433.6 417.5] k=-0.990, in 494.9 seconds [10000  20000] range 21188 flat,  178 upvotes on trial [5:JKABC=301]
315 rng CORRECT: cinn [2855.7 497.8 480.9] k=-0.986, in 475.8 seconds [10000  20000] range 19847 flat,  174 upvotes on trial [5:JKABC=301]
316 rng FALSE POSITIVE: cinn [2457.0 499.0 496.6] k=-0.998, in 220.6 seconds [10000  20000] range 13177 flat,  103 upvotes on trial [7:JKABC=401], found[2457.002      496.64239       498.9828]318 rng CORRECT: cinn [4058.6 525.0 483.0] k=-0.977, in 372.5 seconds [10000  20000] range 21873 flat,  183 upvotes on trial [5:JKABC=301]
319 rng CORRECT: cinn [1970.4 335.8 302.4] k=-0.960, in 562.6 seconds [10000  20000] range 23956 flat,  241 upvotes on trial [5:JKABC=301]
320 rng CORRECT: cinn [3546.4 551.7 483.2] k=-0.955, in 341.9 seconds [10000  20000] range 18966 flat,  179 upvotes on trial [5:JKABC=301]
321 rng CORRECT: cinn [2874.4 284.5 273.9] k=-0.992, in 479.6 seconds [10000  20000] range 21861 flat,  165 upvotes on trial [5:JKABC=301]
322 rng CORRECT: cinn [2528.2 268.9 262.3] k=-0.994, in 313.2 seconds [10000  20000] range 11654 flat,  143 upvotes on trial [5:JKABC=301]
323 rng CORRECT: cinn [3563.2 513.1 458.2] k=-0.965, in 394.4 seconds [10000  20000] range 21726 flat,  193 upvotes on trial [5:JKABC=301]
324 rng CORRECT: cinn [2319.7 437.1 389.5] k=-0.951, in 543.1 seconds [10000  20000] range 28221 flat,  190 upvotes on trial [6:JKABC=302]
325 rng CORRECT: cinn [3941.0 471.8 443.3] k=-0.984, in 340.5 seconds [10000  20000] range 20075 flat,  182 upvotes on trial [5:JKABC=301]
326 rng CORRECT: cinn [2868.0 517.6 456.8] k=-0.950, in 421.9 seconds [10000  20000] range 23569 flat,  215 upvotes on trial [5:JKABC=301]
329 rng CORRECT: cinn [4104.2 449.6 426.5] k=-0.987, in 274.3 seconds [10000  20000] range 16859 flat,  174 upvotes on trial [5:JKABC=301]
330 rng CORRECT: cinn [2149.1 450.7 447.5] k=-0.996, in 294.8 seconds [10000  20000] range 17234 flat,  128 upvotes on trial [5:JKABC=301]
331 rng CORRECT: cinn [2248.4 408.9 375.7] k=-0.965, in 478.3 seconds [10000  20000] range 24983 flat,  168 upvotes on trial [5:JKABC=301]
332 rng CORRECT: cinn [4330.7 274.9 259.0] k=-0.992, in 346.5 seconds [10000  20000] range 19025 flat,  114 upvotes on trial [5:JKABC=301]
333 rng CORRECT: cinn [1957.4 429.5 356.8] k=-0.909, in 464.5 seconds [10000  20000] range 24970 flat,  291 upvotes on trial [11:JKABC=211]
334 rng CORRECT: cinn [4805.6 286.2 273.9] k=-0.995, in 393.0 seconds [10000  20000] range 21677 flat,  94 upvotes on trial [5:JKABC=301]
335 rng CORRECT: cinn [3677.4 272.4 265.6] k=-0.996, in 387.6 seconds [10000  20000] range 18432 flat,  109 upvotes on trial [5:JKABC=301]
336 rng CORRECT: cinn [3837.3 523.2 489.6] k=-0.980, in 429.2 seconds [10000  20000] range 24070 flat,  185 upvotes on trial [5:JKABC=301]
337 rng CORRECT: cinn [2464.9 389.6 338.9] k=-0.952, in 505.4 seconds [10000  20000] range 24826 flat,  261 upvotes on trial [11:JKABC=211]
338 rng CORRECT: cinn [2289.7 427.0 367.5] k=-0.938, in 480.0 seconds [10000  20000] range 24657 flat,  225 upvotes on trial [5:JKABC=301]
339 rng CORRECT: cinn [2292.7 495.1 430.3] k=-0.930, in 425.5 seconds [10000  20000] range 23699 flat,  193 upvotes on trial [5:JKABC=301]
340 rng CORRECT: cinn [2639.3 294.1 292.7] k=-0.999, in 492.4 seconds [10000  20000] range 5275 flat,  83 upvotes on trial [5:JKABC=301]
341 rng CORRECT: cinn [4410.1 313.1 299.0] k=-0.993, in 413.4 seconds [10000  20000] range 22905 flat,  122 upvotes on trial [5:JKABC=301]
342 rng CORRECT: cinn [2875.4 377.1 373.4] k=-0.997, in 519.2 seconds [10000  20000] range 10884 flat,  115 upvotes on trial [5:JKABC=301]
343 rng CORRECT: cinn [2165.7 456.1 411.0] k=-0.949, in 516.9 seconds [10000  20000] range 24744 flat,  239 upvotes on trial [5:JKABC=301]
344 rng CORRECT: cinn [2569.6 563.6 504.7] k=-0.943, in 397.1 seconds [10000  20000] range 20741 flat,  248 upvotes on trial [5:JKABC=301]
345 rng CORRECT: cinn [2663.3 522.3 488.5] k=-0.969, in 334.0 seconds [10000  20000] range 16396 flat,  234 upvotes on trial [5:JKABC=301]
346 rng CORRECT: cinn [2372.6 425.1 407.1] k=-0.982, in 528.5 seconds [10000  20000] range 21205 flat,  196 upvotes on trial [5:JKABC=301]
348 rng CORRECT: cinn [2583.4 517.4 488.0] k=-0.972, in 436.0 seconds [10000  20000] range 21069 flat,  233 upvotes on trial [5:JKABC=301]
349 rng CORRECT: cinn [4512.2 457.1 421.9] k=-0.983, in 222.8 seconds [10000  20000] range 14141 flat,  168 upvotes on trial [5:JKABC=301]
350 rng CORRECT: cinn [3468.5 352.7 330.0] k=-0.986, in 497.4 seconds [10000  20000] range 23731 flat,  206 upvotes on trial [5:JKABC=301]
351 rng CORRECT: cinn [2825.6 413.3 390.0] k=-0.981, in 401.8 seconds [10000  20000] range 21875 flat,  193 upvotes on trial [5:JKABC=301]
352 rng CORRECT: cinn [2002.9 354.0 337.4] k=-0.980, in 489.4 seconds [10000  20000] range 19009 flat,  223 upvotes on trial [5:JKABC=301]
353 rng CORRECT: cinn [3725.7 557.0 509.4] k=-0.970, in 448.9 seconds [10000  20000] range 22752 flat,  170 upvotes on trial [5:JKABC=301]
355 rng CORRECT: cinn [2353.9 482.2 476.9] k=-0.994, in 384.9 seconds [10000  20000] range 16247 flat,  148 upvotes on trial [5:JKABC=301]
356 rng CORRECT: cinn [4139.4 380.0 353.1] k=-0.986, in 315.8 seconds [10000  20000] range 18521 flat,  169 upvotes on trial [5:JKABC=301]
357 rng CORRECT: cinn [3746.9 457.2 448.3] k=-0.995, in 423.7 seconds [10000  20000] range 14232 flat,  162 upvotes on trial [5:JKABC=301]
359 rng CORRECT: cinn [3589.7 401.8 367.3] k=-0.979, in 506.3 seconds [10000  20000] range 26152 flat,  192 upvotes on trial [5:JKABC=301]
360 rng CORRECT: cinn [3387.2 441.9 417.6] k=-0.984, in 526.7 seconds [10000  20000] range 25513 flat,  182 upvotes on trial [5:JKABC=301]
361 rng CORRECT: cinn [3143.7 445.7 391.8] k=-0.961, in 337.5 seconds [10000  20000] range 19288 flat,  174 upvotes on trial [5:JKABC=301]
362 rng CORRECT: cinn [2565.2 406.8 369.3] k=-0.966, in 434.2 seconds [10000  20000] range 19594 flat,  169 upvotes on trial [5:JKABC=301]
364 rng CORRECT: cinn [2171.6 573.3 465.2] k=-0.873, in 415.4 seconds [10000  20000] range 22600 flat,  306 upvotes on trial [11:JKABC=211]
365 rng CORRECT: cinn [4695.5 454.5 419.8] k=-0.984, in 254.3 seconds [10000  20000] range 16064 flat,  152 upvotes on trial [5:JKABC=301]
366 rng CORRECT: cinn [4504.6 546.6 507.1] k=-0.980, in 181.1 seconds [10000  20000] range 11999 flat,  165 upvotes on trial [5:JKABC=301]
367 rng CORRECT: cinn [2235.1 373.1 332.8] k=-0.958, in 593.6 seconds [10000  20000] range 28894 flat,  201 upvotes on trial [5:JKABC=301]
368 rng CORRECT: cinn [2856.6 487.5 450.6] k=-0.969, in 379.1 seconds [10000  20000] range 21480 flat,  213 upvotes on trial [5:JKABC=301]
369 rng CORRECT: cinn [3844.5 351.0 338.1] k=-0.993, in 330.5 seconds [10000  20000] range 19666 flat,  185 upvotes on trial [5:JKABC=301]
370 rng CORRECT: cinn [2057.0 504.1 434.3] k=-0.914, in 462.9 seconds [10000  20000] range 24272 flat,  251 upvotes on trial [5:JKABC=301]
371 rng CORRECT: cinn [3517.7 486.4 461.9] k=-0.984, in 529.8 seconds [10000  20000] range 24503 flat,  185 upvotes on trial [5:JKABC=301]
372 rng CORRECT: cinn [4367.4 503.8 465.0] k=-0.980, in 235.6 seconds [10000  20000] range 14717 flat,  175 upvotes on trial [5:JKABC=301]
373 rng CORRECT: cinn [2365.6 479.9 411.0] k=-0.930, in 421.0 seconds [10000  20000] range 22951 flat,  231 upvotes on trial [5:JKABC=301]
376 rng CORRECT: cinn [3126.7 508.5 501.1] k=-0.994, in 406.5 seconds [10000  20000] range 9668 flat,  121 upvotes on trial [5:JKABC=301]
378 rng CORRECT: cinn [4240.1 459.8 456.4] k=-0.998, in 228.7 seconds [10000  20000] range 12986 flat,  129 upvotes on trial [5:JKABC=301]
379 rng FAILED: cinn [4347.4 497.5 466.6] k=-0.984, in 333.4 seconds [10000  20000] range 14417 flat,  192 tries to SPFIT
380 rng CORRECT: cinn [2545.0 507.8 475.3] k=-0.969, in 396.4 seconds [10000  20000] range 19961 flat,  200 upvotes on trial [5:JKABC=301]
382 rng CORRECT: cinn [2735.7 430.4 413.8] k=-0.986, in 524.7 seconds [10000  20000] range 21065 flat,  217 upvotes on trial [5:JKABC=301]
383 rng CORRECT: cinn [3519.3 520.7 459.5] k=-0.960, in 407.8 seconds [10000  20000] range 22059 flat,  177 upvotes on trial [5:JKABC=301]
385 rng CORRECT: cinn [2189.0 300.2 274.9] k=-0.974, in 701.2 seconds [10000  20000] range 21748 flat,  172 upvotes on trial [5:JKABC=301]
387 rng CORRECT: cinn [3531.2 490.0 475.2] k=-0.990, in 448.8 seconds [10000  20000] range 20546 flat,  149 upvotes on trial [5:JKABC=301]
388 rng CORRECT: cinn [2924.8 406.8 403.1] k=-0.997, in 395.2 seconds [10000  20000] range 13622 flat,  138 upvotes on trial [5:JKABC=301]
389 rng CORRECT: cinn [2916.1 518.0 470.1] k=-0.961, in 414.8 seconds [10000  20000] range 23187 flat,  197 upvotes on trial [5:JKABC=301]
390 rng CORRECT: cinn [4744.6 481.6 446.8] k=-0.984, in 237.0 seconds [10000  20000] range 14968 flat,  151 upvotes on trial [5:JKABC=301]
391 rng CORRECT: cinn [4523.1 481.5 440.9] k=-0.980, in 238.8 seconds [10000  20000] range 15411 flat,  170 upvotes on trial [5:JKABC=301]
393 rng CORRECT: cinn [2107.9 480.9 453.1] k=-0.966, in 399.2 seconds [10000  20000] range 20052 flat,  224 upvotes on trial [5:JKABC=301]
394 rng CORRECT: cinn [2402.7 278.9 269.6] k=-0.991, in 373.4 seconds [10000  20000] range 15960 flat,  183 upvotes on trial [5:JKABC=301]
396 rng CORRECT: cinn [2179.7 448.8 414.6] k=-0.961, in 562.4 seconds [10000  20000] range 23025 flat,  210 upvotes on trial [5:JKABC=301]
397 rng CORRECT: cinn [2229.1 382.3 347.7] k=-0.963, in 585.5 seconds [10000  20000] range 28755 flat,  255 upvotes on trial [5:JKABC=301]
399 rng CORRECT: cinn [3094.2 377.1 358.9] k=-0.987, in 335.3 seconds [10000  20000] range 18657 flat,  210 upvotes on trial [5:JKABC=301]
400 rng CORRECT: cinn [2592.9 511.1 445.6] k=-0.939, in 401.6 seconds [10000  20000] range 21717 flat,  246 upvotes on trial [5:JKABC=301]
402 rng CORRECT: cinn [2670.1 495.6 482.4] k=-0.988, in 473.4 seconds [10000  20000] range 12823 flat,  189 upvotes on trial [5:JKABC=301]
403 rng CORRECT: cinn [2479.1 433.7 391.9] k=-0.960, in 485.1 seconds [10000  20000] range 22005 flat,  226 upvotes on trial [5:JKABC=301]
404 rng CORRECT: cinn [3308.9 482.9 437.0] k=-0.968, in 329.5 seconds [10000  20000] range 18704 flat,  219 upvotes on trial [5:JKABC=301]
405 rng CORRECT: cinn [2733.4 494.8 462.3] k=-0.971, in 373.7 seconds [10000  20000] range 19779 flat,  202 upvotes on trial [5:JKABC=301]
406 rng CORRECT: cinn [2293.8 462.9 417.0] k=-0.951, in 430.7 seconds [10000  20000] range 23340 flat,  178 upvotes on trial [5:JKABC=301]
407 rng CORRECT: cinn [2316.4 573.6 501.5] k=-0.921, in 388.4 seconds [10000  20000] range 21216 flat,  256 upvotes on trial [5:JKABC=301]
408 rng CORRECT: cinn [3387.9 520.7 513.8] k=-0.995, in 327.1 seconds [10000  20000] range 9751 flat,  131 upvotes on trial [5:JKABC=301]
410 rng CORRECT: cinn [2298.8 430.4 415.5] k=-0.984, in 516.7 seconds [10000  20000] range 19280 flat,  171 upvotes on trial [5:JKABC=301]
412 rng CORRECT: cinn [4568.8 342.5 336.0] k=-0.997, in 399.0 seconds [10000  20000] range 20197 flat,  111 upvotes on trial [5:JKABC=301]
413 rng CORRECT: cinn [2094.0 345.1 338.2] k=-0.992, in 522.9 seconds [10000  20000] range 10015 flat,  156 upvotes on trial [5:JKABC=301]
414 rng CORRECT: cinn [2678.4 523.8 507.2] k=-0.985, in 348.9 seconds [10000  20000] range 16265 flat,  200 upvotes on trial [5:JKABC=301]
415 rng CORRECT: cinn [2585.6 512.6 506.7] k=-0.994, in 258.1 seconds [10000  20000] range 13694 flat,  153 upvotes on trial [5:JKABC=301]
416 rng CORRECT: cinn [3049.1 317.8 300.0] k=-0.987, in 407.9 seconds [10000  20000] range 21018 flat,  171 upvotes on trial [5:JKABC=301]
417 rng CORRECT: cinn [2554.1 371.3 368.5] k=-0.997, in 344.3 seconds [10000  20000] range 12494 flat,  122 upvotes on trial [5:JKABC=301]
418 rng CORRECT: cinn [2811.0 356.3 323.7] k=-0.974, in 380.8 seconds [10000  20000] range 20844 flat,  147 upvotes on trial [5:JKABC=301]
419 rng CORRECT: cinn [2168.0 316.8 300.4] k=-0.982, in 934.4 seconds [10000  20000] range 25259 flat,  136 upvotes on trial [5:JKABC=301]
420 rng FALSE POSITIVE: cinn [2071.0 354.9 352.9] k=-0.998, in 258.0 seconds [10000  20000] range 9289 flat,  124 upvotes on trial [7:JKABC=401], found[2070.9187      352.88723      354.85803]421 rng CORRECT: cinn [2626.4 534.9 510.9] k=-0.977, in 350.5 seconds [10000  20000] range 16779 flat,  202 upvotes on trial [5:JKABC=301]
422 rng CORRECT: cinn [4508.8 486.0 448.3] k=-0.981, in 230.4 seconds [10000  20000] range 14685 flat,  166 upvotes on trial [5:JKABC=301]
426 rng CORRECT: cinn [3208.1 466.8 421.8] k=-0.968, in 321.7 seconds [10000  20000] range 18513 flat,  215 upvotes on trial [5:JKABC=301]
427 rng CORRECT: cinn [2249.6 319.0 306.3] k=-0.987, in 680.1 seconds [10000  20000] range 23380 flat,  207 upvotes on trial [5:JKABC=301]
428 rng CORRECT: cinn [3033.4 382.1 355.3] k=-0.980, in 402.6 seconds [10000  20000] range 21600 flat,  222 upvotes on trial [5:JKABC=301]
429 rng CORRECT: cinn [2229.9 461.7 390.3] k=-0.922, in 460.4 seconds [10000  20000] range 24070 flat,  262 upvotes on trial [5:JKABC=301]
431 rng CORRECT: cinn [2366.9 535.9 459.6] k=-0.920, in 470.1 seconds [10000  20000] range 25455 flat,  249 upvotes on trial [5:JKABC=301]
432 rng CORRECT: cinn [2006.0 515.7 510.7] k=-0.993, in 300.3 seconds [10000  20000] range 13295 flat,  164 upvotes on trial [5:JKABC=301]
433 rng CORRECT: cinn [3183.8 502.2 461.5] k=-0.970, in 357.5 seconds [10000  20000] range 20275 flat,  213 upvotes on trial [5:JKABC=301]
435 rng CORRECT: cinn [2880.3 523.5 453.3] k=-0.942, in 467.6 seconds [10000  20000] range 24798 flat,  217 upvotes on trial [5:JKABC=301]
436 rng CORRECT: cinn [2457.4 527.9 512.1] k=-0.984, in 472.4 seconds [10000  20000] range 11689 flat,  173 upvotes on trial [5:JKABC=301]
